temperature,wind_speed,solar_radiation,price,load,wind_generation,solar_generation
-11.801834479138943,0.7984536672933462,-168.01038872070905,-7.942445863262478,8777.717514386066,7464.450849365856,-8002.529267908127
-11.191863328274376,0.8788976961255179,-74.28842064144607,-17.32146958589034,9051.07392405739,7263.451305570237,-1162.2790398061031
-9.577672349548935,0.5299461665499909,-0.8091736373719086,-7.518479166182594,7511.892411739711,1122.9716636906742,-37.011875116342985
-9.169241658587573,0.047999824307328964,2.5235141078262506,-1.6062381227045677,5758.871873583281,-2812.1576766677917,85.94817540029632
-9.926013386657653,-0.3759891464642102,-50.89955241302367,-0.015804728544026148,6318.473379057788,-4095.872206777305,-3350.040590566745
-11.606798739823926,-0.6000766073960548,-164.98126555563644,6.322502753208248,6169.574599404921,-4615.911212251776,-6897.772513467964
-11.512418402867546,-0.9913140116207035,-119.29815677781716,6.717854030580426,6552.6131486748345,-7713.4148618867985,-5263.017723322142
-11.857739000049852,-0.6027827530598331,-68.32221115610083,-10.65366969204743,8498.71955834615,-3804.414405682417,-1026.454995220118
-10.266161546715036,0.1515042999757239,2.314826968714418,-7.673179272339688,8284.60054602848,3308.60595243802,97.37466946964214
-9.142486060393804,0.7766214804971336,-0.19234360366549996,-0.3482630696260287,8201.446581651202,7117.885914096534,8.016314996902532
-8.99403012733107,0.8361068239383935,-53.60176293484528,-10.132829675465487,9071.54808712571,7358.046383987021,-3551.2224509701387
-10.752345387723906,0.3766930728759337,-210.50932921330875,-0.5970221937132152,9430.461807472835,3169.2573785125496,-11902.079373871358
-11.075613366197214,-0.23265006474333827,-208.93884738861448,9.255829083658966,7995.562856742748,-1751.4337711224725,-8797.574583725536
-10.292248965820926,-0.33160689717444125,-73.9846733038312,-4.225694638968889,7994.231766414072,-4971.308314918091,-1105.8868556235118
-8.344996768833767,-0.7809808687093498,-0.40103074277733264,0.4447957807388576,5978.675254096401,-8409.662956797654,19.44280906624835
-7.259325760526024,-1.0033065573514532,-1.0004288991538703,11.207310450979236,10851.697371024551,-9227.281383303292,-85.92718568699493
-7.511580887033604,-1.206577680775733,-54.437669597385515,-5.177256154860224,1953.0488764990587,-9158.745913412806,-3704.7284516540362
-9.728018400844409,-1.397219366198697,-238.96234750575888,10.016051326892054,4334.587596846191,-9764.347418887277,-12300.085374555254
-10.693528810958341,-1.4234304156336117,-229.96843767542228,3.956402604264234,4175.063646116105,-10397.2885685223,-8644.018084409432
-9.96702628802346,-0.9837918696658199,-75.41289636075349,-6.5876211183636215,6668.420055787421,-9203.788112317918,-1199.6428563074094
-7.942434918673019,-0.5089948702839799,-1.209116038265703,4.525369301344114,8681.80104346975,-7463.767754197481,-74.50069161764911
-6.965177364303004,0.1421354905293022,0.18865376228338393,14.289313656107552,9840.847344315218,-2712.6032983673995,-68.71738333656495
-7.437342158779336,0.5562590528502622,-53.301869898323474,-2.882752949731902,-1039.3011502102745,-746.5053284769128,-3690.5186493036063
-10.287675546613576,0.6769885150598967,-232.60589125491197,9.665554532020373,2091.0500701368583,-2234.231833951384,-11906.063072204824
-11.42190238739157,0.5811655586196718,-206.75476625530447,8.02840580939256,3229.4011194067643,-2397.985483586406,-9167.558282059003
-10.821467979691064,0.04361664988699365,-71.98303899364133,2.3118820867646903,7947.070029078088,-3178.360027382025,-1180.4955539569794
-9.312715233387499,-0.08420444899013857,-0.020033376828448746,13.662372506472444,12973.57601676041,-2151.027169261588,-57.290889267219136
-8.653688682933648,-0.04224131418599075,-0.7464393142342957,-5.896316685772774,2708.3438053194986,1534.4770969317487,10.887584612150484
-9.36132711022248,-0.033438575057627595,-54.097581015137926,-11.493383291612226,6619.382810794006,3674.6375668222354,-3428.1636813548907
-10.838132971201253,0.15868473461752242,-153.42793121728033,-12.772575809859958,7249.921531141139,5274.473561347764,-6756.583104256109
-10.52402607174487,0.5735408443584804,-118.98899344640546,-15.579724532487774,8390.647580411052,7166.344911712742,-5148.4533141102875
-10.769973805157647,1.1595698284061062,-70.10081473481829,-29.55124825511563,11040.316490082369,12028.282867917123,-1097.3905860082639
-9.30461705494783,1.2762898381372199,-0.9551264533461283,-18.715757835407878,9417.822477764697,11108.67822603756,22.3140786814963
-8.54047332082757,0.8065251176198376,-0.21811199682465554,-8.714361795740658,5299.7587499102665,7068.015691166604,16.174688139164658
-9.167957329171088,0.33283791324386724,-53.46068836298436,-11.36892840158012,6898.860255384774,4388.98866105709,-3497.0640778278766
-10.417018133997516,-0.02942181655547005,-179.73332026271788,0.6218790801721639,7091.398975731907,1413.262155582619,-9792.233500729095
-10.215208292646604,-0.38703624066232134,-143.18771256996806,-0.7077696424556592,7480.68752500182,-2429.053994052403,-7224.291210583273
-9.924878255063286,-0.47856222163392115,-69.59365234118253,-12.07429336508352,9002.60643467313,-4382.116037848022,-1088.6659824812498
-8.727130147431595,-0.25631767195529775,-0.4267991359364882,-7.963802945375768,7809.612422355465,-2068.970679727585,27.601182208510476
-8.426232808101158,-0.08153084758962592,-0.6004864982600759,-6.216538016547489,5616.4137392945195,599.7705345848626,-48.438369185688806
-9.077001728554052,-0.09187782913005549,-53.81495475081301,-12.846104622386946,7493.327744769027,4056.8685044753493,-3460.42713515273
-10.251073214532825,-0.025415236942240682,-172.8174156842922,-8.132797140634672,6761.1164651161525,4938.016999000878,-7161.346558053949
